Date,Close
2018-12-31,45.30843353271484
2019-01-02,45.65823745727539
2019-01-03,44.86243057250977
2019-01-04,47.07495498657227
2019-01-07,46.71639251708984
2019-01-08,48.32550048828125
2019-01-09,48.90267562866211
2019-01-10,49.40114974975586
2019-01-11,49.48859405517578
2019-01-14,49.20001602172852
2019-01-15,48.86770248413086
2019-01-16,49.73346710205078
2019-01-17,50.49428939819336
2019-01-18,51.36004638671875
2019-01-22,50.45930862426758
2019-01-23,50.09201049804688
2019-01-24,49.73346710205078
2019-01-25,50.80911254882812
2019-01-28,51.15892028808594
2019-01-29,52.58436965942383
2019-01-30,52.76801300048828
2019-01-31,53.55507659912109
2019-02-01,53.76495361328125
2019-02-04,54.30715560913086
2019-02-05,53.67751693725586
2019-02-06,52.85546112060547
2019-02-07,51.89350128173828
2019-02-08,52.31327056884766
2019-02-11,52.38323211669922
2019-02-12,53.85240936279297
2019-02-13,53.56382369995117
2019-02-14,52.23456954956055
2019-02-15,52.03342819213867
2019-02-19,52.37448883056641
2019-02-20,53.76495361328125
2019-02-21,53.39765930175781
2019-02-22,53.51134872436523
2019-02-25,53.74747848510742
2019-02-26,53.39765930175781
2019-02-27,53.25775527954102
2019-02-28,52.96915435791016
2019-03-01,52.79425048828125
2019-03-04,53.21401977539062
2019-03-05,52.79425048828125
2019-03-06,52.16460800170898
2019-03-07,51.60491943359375
2019-03-08,50.53801727294922
2019-03-11,51.5699348449707
2019-03-12,51.64863967895508
2019-03-13,52.03342819213867
2019-03-14,51.43875885009766
2019-03-15,51.18515777587891
2019-03-18,51.5174674987793
2019-03-19,51.5699348449707
2019-03-20,50.85283660888672
2019-03-21,51.43875885009766
2019-03-22,49.84715270996094
2019-03-25,49.74221038818359
2019-03-26,49.794677734375
2019-03-27,50.3543701171875
2019-03-28,50.74184417724609
2019-03-29,51.38469696044922
2019-04-01,52.58236694335938
2019-04-02,52.38862228393555
2019-04-03,53.3485107421875
2019-04-04,53.45418930053711
2019-04-05,53.44537353515625
2019-04-08,53.26044082641602
2019-04-09,51.81620788574219
2019-04-10,51.27902984619141
2019-04-11,50.78587341308594
2019-04-12,51.55202102661133
2019-04-15,50.98842620849609
2019-04-16,51.27022171020508
2019-04-17,51.07648086547852
2019-04-18,50.63616561889648
2019-04-22,50.17824172973633
2019-04-23,51.62246704101562
2019-04-24,51.35828399658203
2019-04-25,50.54810333251953
2019-04-26,49.65866470336914
2019-04-29,50.09017944335938
2019-04-30,50.25749588012695
2019-05-01,49.18312835693359
2019-05-02,49.22716903686523
2019-05-03,50.76826095581055
2019-05-06,49.9140510559082
2019-05-07,49.4737434387207
2019-05-08,49.68508911132812
2019-05-09,49.80838394165039
2019-05-10,50.01972198486328
2019-05-13,48.16159820556641
2019-05-14,48.59310150146484
2019-05-15,48.32011795043945
2019-05-16,48.41698455810547
2019-05-17,46.92872619628906
2019-05-20,46.33869934082031
2019-05-21,47.27216720581055
2019-05-22,46.56766128540039
2019-05-23,45.25552368164062
2019-05-24,45.052978515625
2019-05-28,44.9208869934082
2019-05-29,44.70073318481445
2019-05-30,43.39738845825195
2019-05-31,42.27018356323242
2019-06-03,43.83771514892578
2019-06-04,44.16354751586914
2019-06-05,44.55101776123047
2019-06-06,44.40131378173828
2019-06-07,44.77117919921875
2019-06-10,44.8592414855957
2019-06-11,45.56374740600586
2019-06-12,45.02656555175781
2019-06-13,45.91599273681641
2019-06-14,45.52851867675781
2019-06-17,44.69192123413086
2019-06-18,46.33869934082031
2019-06-19,47.77412033081055
2019-06-20,47.38665008544922
2019-06-21,47.50112152099609
2019-06-24,47.32500839233398
2019-06-25,47.80934906005859
2019-06-26,48.54027557373047
2019-06-27,48.40720367431641
2019-06-28,48.87735748291016
2019-07-01,49.38298797607422
2019-07-02,48.9128303527832
2019-07-03,49.04589462280273
2019-07-05,49.06363296508789
2019-07-08,48.38946914672852
2019-07-09,48.36285018920898
2019-07-10,48.0523796081543
2019-07-11,47.99028778076172
2019-07-12,48.93944931030273
2019-07-15,48.99268341064453
2019-07-16,49.2854118347168
2019-07-17,48.52251815795898
2019-07-18,48.51365661621094
2019-07-19,50.30552673339844
2019-07-22,49.91522979736328
2019-07-23,50.19020462036133
2019-07-24,50.19020462036133
2019-07-25,49.85312652587891
2019-07-26,49.81764602661133
2019-07-29,49.43620681762695
2019-07-30,49.89748001098633
2019-07-31,48.23866653442383
2019-08-01,47.06774139404297
2019-08-02,46.63307189941406
2019-08-05,45.01861190795898
2019-08-06,45.5419921875
2019-08-07,45.46215057373047
2019-08-08,46.27824783325195
2019-08-09,45.29361724853516
2019-08-12,43.78560256958008
2019-08-13,44.50410842895508
2019-08-14,43.01385116577148
2019-08-15,42.32193374633789
2019-08-16,43.25335693359375
2019-08-19,44.27347946166992
2019-08-20,43.49285125732422
2019-08-21,43.63479232788086
2019-08-22,43.40415954589844
2019-08-23,41.64776229858398
2019-08-26,42.04694366455078
2019-08-27,41.34616088867188
2019-08-28,41.95823669433594
2019-08-29,43.29771041870117
2019-08-30,43.44850540161133
2019-09-03,43.07594299316406
2019-09-04,43.73236465454102
2019-09-05,44.66378784179688
2019-09-06,44.49525451660156
2019-09-09,45.44441223144531
2019-09-10,46.68631362915039
2019-09-11,47.24515533447266
2019-09-12,47.6265869140625
2019-09-13,47.54674530029297
2019-09-16,47.15644454956055
2019-09-17,47.0943489074707
2019-09-18,46.91693878173828
2019-09-19,46.76613998413086
2019-09-20,46.67743682861328
2019-09-23,46.89033508300781
2019-09-24,44.91217422485352
2019-09-25,45.84359359741211
2019-09-26,44.10924911499023
2019-09-27,44.70822906494141
2019-09-30,45.51281356811523
2019-10-01,45.06581878662109
2019-10-02,44.09137725830078
2019-10-03,44.31486892700195
2019-10-04,44.77080917358398
2019-10-07,44.4132080078125
2019-10-08,43.49241256713867
2019-10-09,43.62650680541992
2019-10-10,44.88701629638672
2019-10-11,47.09516906738281
2019-10-14,46.24588012695312
2019-10-15,47.21139144897461
2019-10-16,46.05814743041992
2019-10-17,46.26376724243164
2019-10-18,46.20118713378906
2019-10-21,46.29951858520508
2019-10-22,47.50639724731445
2019-10-23,47.35442733764648
2019-10-24,47.12198638916016
2019-10-25,48.11431121826172
2019-10-28,48.9278450012207
2019-10-29,48.83843612670898
2019-10-30,48.59707260131836
2019-10-31,48.14113616943359
2019-11-01,49.48210906982422
2019-11-04,49.98274993896484
2019-11-05,49.58938598632812
2019-11-06,49.29437255859375
2019-11-07,49.63408660888672
2019-11-08,49.66985321044922
2019-11-11,49.5804557800293
2019-11-12,49.43740844726562
2019-11-13,48.87419891357422
2019-11-14,48.71328353881836
2019-11-15,49.12451934814453
2019-11-18,49.5804557800293
2019-11-19,48.99041366577148
2019-11-20,48.3646354675293
2019-11-21,48.48978042602539
2019-11-22,49.38377380371094
2019-11-25,49.99168014526367
2019-11-26,50.0721435546875
2019-11-27,50.42079544067383
2019-11-29,50.38504791259766
2019-12-02,50.63534927368164
2019-12-03,49.41953659057617
2019-12-04,49.91122436523438
2019-12-05,50.50125885009766
2019-12-06,51.50251770019531
2019-12-09,51.62767791748047
2019-12-10,51.61873626708984
2019-12-11,51.95844268798828
2019-12-12,51.94951248168945
2019-12-13,50.48337936401367
2019-12-16,50.50125885009766
2019-12-17,51.10916137695312
2019-12-18,50.99295425415039
2019-12-19,50.53701782226562
2019-12-20,50.85884857177734
2019-12-23,50.75157165527344
2019-12-24,50.65323257446289
2019-12-26,50.77839279174805
2019-12-27,50.67111968994141
2019-12-30,50.49374008178711
2019-12-31,50.67380523681641
2020-01-02,49.62936782836914
2020-01-03,48.97207260131836
2020-01-06,48.55789566040039
2020-01-07,48.44985961914062
2020-01-08,48.33280563354492
2020-01-09,48.17073059082031
2020-01-10,47.51345825195312
2020-01-13,48.05369567871094
2020-01-14,48.62093353271484
2020-01-15,48.10771560668945
2020-01-16,48.03567504882812
2020-01-17,48.44985961914062
2020-01-21,47.14429092407227
2020-01-22,46.79314422607422
2020-01-23,46.59505462646484
2020-01-24,45.31651306152344
2020-01-27,44.28106307983398
2020-01-28,44.54217529296875
2020-01-29,43.27262496948242
2020-01-30,43.99294662475586
2020-01-31,42.7594108581543
2020-02-03,43.16457366943359
2020-02-04,43.97492980957031
2020-02-05,44.58719635009766
2020-02-06,44.16401290893555
2020-02-07,43.14657974243164
2020-02-10,42.9124755859375
2020-02-11,43.52473449707031
2020-02-12,43.55174255371094
2020-02-13,43.17357635498047
2020-02-14,42.45327758789062
2020-02-18,42.66936874389648
2020-02-19,42.95748901367188
2020-02-20,43.08354187011719
2020-02-21,43.73182678222656
2020-02-24,42.5793342590332
2020-02-25,40.49042892456055
2020-02-26,39.3199348449707
2020-02-27,37.64520263671875
2020-02-28,37.23102569580078
2020-03-02,38.44655609130859
