Date,Close
2018-12-31,54.33750534057617
2019-01-02,54.12461853027344
2019-01-03,53.8660774230957
2019-01-04,54.90781402587891
2019-01-07,54.37554168701172
2019-01-08,55.00666427612305
2019-01-09,54.91540908813477
2019-01-10,54.67208862304688
2019-01-11,53.1132926940918
2019-01-14,51.68375015258789
2019-01-15,52.37571334838867
2019-01-16,52.44414901733398
2019-01-17,52.42133331298828
2019-01-18,52.29207229614258
2019-01-22,52.15519332885742
2019-01-23,52.79392242431641
2019-01-24,52.56580352783203
2019-01-25,52.58861923217773
2019-01-28,51.98792266845703
2019-01-29,52.23124313354492
2019-01-30,52.80154037475586
2019-01-31,53.40983581542969
2019-02-01,53.96493530273438
2019-02-04,54.32991027832031
2019-02-05,54.69491195678711
2019-02-06,54.58843994140625
2019-02-07,55.25758361816406
2019-02-08,55.54654312133789
2019-02-11,55.36405944824219
2019-02-12,55.66058731079102
2019-02-13,55.69861221313477
2019-02-14,55.43247222900391
2019-02-15,55.70622253417969
2019-02-19,55.91913223266602
2019-02-20,55.91913223266602
2019-02-21,56.52744293212891
2019-02-22,57.06732177734375
2019-02-25,57.12055206298828
2019-02-26,56.18526840209961
2019-02-27,56.51984786987305
2019-02-28,57.04183197021484
2019-03-01,57.58076095581055
2019-03-04,57.95031356811523
2019-03-05,58.08889770507812
2019-03-06,58.38145446777344
2019-03-07,58.60474395751953
2019-03-08,58.30445861816406
2019-03-11,58.75868988037109
2019-03-12,58.76641464233398
2019-03-13,58.74330139160156
2019-03-14,59.00508880615234
2019-03-15,59.31304931640625
2019-03-18,58.98199081420898
2019-03-19,57.88873672485352
2019-03-20,57.69623947143555
2019-03-21,57.82712936401367
2019-03-22,58.14277267456055
2019-03-25,58.46615219116211
2019-03-26,59.18983459472656
2019-03-27,59.1590461730957
2019-03-28,58.25827026367188
2019-03-29,59.02047348022461
2019-04-01,59.0435791015625
2019-04-02,59.2591438293457
2019-04-03,59.25143814086914
2019-04-04,59.20524215698242
2019-04-05,59.64407730102539
2019-04-08,59.02815628051758
2019-04-09,58.81259155273438
2019-04-10,58.38145446777344
2019-04-11,58.74330139160156
2019-04-12,58.85109329223633
2019-04-15,59.02815628051758
2019-04-16,57.83483505249023
2019-04-17,57.95031356811523
2019-04-18,57.68084716796875
2019-04-22,57.51147079467773
2019-04-23,58.08889770507812
2019-04-24,58.73561859130859
2019-04-25,58.93578338623047
2019-04-26,59.12056732177734
2019-04-29,58.64321899414062
2019-04-30,59.95206069946289
2019-05-01,59.3900260925293
2019-05-02,59.26684188842773
2019-05-03,59.12056732177734
2019-05-06,58.11968612670898
2019-05-07,57.77323150634766
2019-05-08,56.82626342773438
2019-05-09,56.44131469726562
2019-05-10,57.4036750793457
2019-05-13,58.20438385009766
2019-05-14,57.42678070068359
2019-05-15,57.19580459594727
2019-05-16,57.98878860473633
2019-05-17,58.20438385009766
2019-05-20,58.55083847045898
2019-05-21,59.07437133789062
2019-05-22,59.53629684448242
2019-05-23,60.09062576293945
2019-05-24,59.83657073974609
2019-05-28,58.70480728149414
2019-05-29,57.91182327270508
2019-05-30,57.21121215820312
2019-05-31,57.88102722167969
2019-06-03,58.48154830932617
2019-06-04,58.48925018310547
2019-06-05,59.75186920166016
2019-06-06,59.48542022705078
2019-06-07,59.04912185668945
2019-06-10,58.76084899902344
2019-06-11,57.58438110351562
