timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/02/25 17:39:31.582, 0, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:39:31.585, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:39:31.588, 2, NVIDIA A10G, 2 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:39:31.591, 3, NVIDIA A10G, 2 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:39:32.594, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:32.594, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:32.594, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:32.594, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:33.594, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:33.594, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:33.594, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:33.594, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:34.594, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:34.594, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:34.594, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:34.594, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:35.595, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:35.595, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:35.595, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:35.595, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:36.595, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:36.595, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:36.595, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:36.595, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:37.595, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:37.595, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:37.595, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:37.595, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:38.595, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:38.595, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:38.596, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:38.596, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:39.596, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:39.596, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:39.596, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:39.596, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:40.596, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:40.596, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:40.596, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:40.596, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:41.597, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:41.597, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:41.597, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:41.597, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:42.597, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:42.597, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:42.597, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:42.597, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:43.597, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:43.597, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:43.597, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:43.597, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:44.597, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:44.598, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:44.598, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:44.598, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:45.598, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:45.598, 1, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:45.598, 2, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:45.598, 3, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 17:39:46.598, 0, NVIDIA A10G, 0 %, 0 %, 18 MiB, 23028 MiB
2026/02/25 17:39:46.609, 1, NVIDIA A10G, 0 %, 0 %, 18 MiB, 23028 MiB
2026/02/25 17:39:46.615, 2, NVIDIA A10G, 0 %, 0 %, 18 MiB, 23028 MiB
2026/02/25 17:39:46.615, 3, NVIDIA A10G, 0 %, 0 %, 18 MiB, 23028 MiB
2026/02/25 17:39:47.630, 0, NVIDIA A10G, 0 %, 0 %, 399 MiB, 23028 MiB
2026/02/25 17:39:47.630, 1, NVIDIA A10G, 0 %, 0 %, 399 MiB, 23028 MiB
2026/02/25 17:39:47.630, 2, NVIDIA A10G, 0 %, 0 %, 399 MiB, 23028 MiB
2026/02/25 17:39:47.630, 3, NVIDIA A10G, 0 %, 0 %, 399 MiB, 23028 MiB
2026/02/25 17:39:48.630, 0, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:48.630, 1, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:48.630, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:48.630, 3, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:49.630, 0, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:49.631, 1, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:49.631, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:49.631, 3, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:50.631, 0, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:50.631, 1, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:50.631, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:50.631, 3, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:51.631, 0, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:51.631, 1, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:51.632, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:51.632, 3, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:52.632, 0, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:52.632, 1, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:52.632, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:52.632, 3, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:53.632, 0, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:53.632, 1, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:53.632, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:53.633, 3, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:54.633, 0, NVIDIA A10G, 0 %, 0 %, 1247 MiB, 23028 MiB
2026/02/25 17:39:54.633, 1, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:54.633, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:54.633, 3, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:55.633, 0, NVIDIA A10G, 0 %, 0 %, 1247 MiB, 23028 MiB
2026/02/25 17:39:55.633, 1, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:55.633, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:55.633, 3, NVIDIA A10G, 44 %, 30 %, 1559 MiB, 23028 MiB
2026/02/25 17:39:56.633, 0, NVIDIA A10G, 0 %, 0 %, 1247 MiB, 23028 MiB
2026/02/25 17:39:56.634, 1, NVIDIA A10G, 0 %, 0 %, 1455 MiB, 23028 MiB
2026/02/25 17:39:56.634, 2, NVIDIA A10G, 0 %, 0 %, 503 MiB, 23028 MiB
2026/02/25 17:39:56.634, 3, NVIDIA A10G, 0 %, 0 %, 1559 MiB, 23028 MiB
2026/02/25 17:39:57.634, 0, NVIDIA A10G, 0 %, 0 %, 1247 MiB, 23028 MiB
2026/02/25 17:39:57.634, 1, NVIDIA A10G, 0 %, 0 %, 1455 MiB, 23028 MiB
2026/02/25 17:39:57.634, 2, NVIDIA A10G, 62 %, 40 %, 1529 MiB, 23028 MiB
2026/02/25 17:39:57.634, 3, NVIDIA A10G, 0 %, 0 %, 1559 MiB, 23028 MiB
2026/02/25 17:39:58.634, 0, NVIDIA A10G, 0 %, 0 %, 1247 MiB, 23028 MiB
2026/02/25 17:39:58.634, 1, NVIDIA A10G, 0 %, 0 %, 1455 MiB, 23028 MiB
2026/02/25 17:39:58.634, 2, NVIDIA A10G, 0 %, 0 %, 1529 MiB, 23028 MiB
2026/02/25 17:39:58.634, 3, NVIDIA A10G, 0 %, 0 %, 1559 MiB, 23028 MiB
2026/02/25 17:39:59.634, 0, NVIDIA A10G, 0 %, 0 %, 1247 MiB, 23028 MiB
2026/02/25 17:39:59.635, 1, NVIDIA A10G, 0 %, 0 %, 1455 MiB, 23028 MiB
2026/02/25 17:39:59.635, 2, NVIDIA A10G, 0 %, 0 %, 1529 MiB, 23028 MiB
2026/02/25 17:39:59.635, 3, NVIDIA A10G, 0 %, 0 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:00.635, 0, NVIDIA A10G, 0 %, 0 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:00.635, 1, NVIDIA A10G, 0 %, 0 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:00.635, 2, NVIDIA A10G, 0 %, 0 %, 1529 MiB, 23028 MiB
2026/02/25 17:40:00.635, 3, NVIDIA A10G, 0 %, 0 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:01.635, 0, NVIDIA A10G, 19 %, 6 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:01.635, 1, NVIDIA A10G, 0 %, 0 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:01.636, 2, NVIDIA A10G, 0 %, 0 %, 1529 MiB, 23028 MiB
2026/02/25 17:40:01.636, 3, NVIDIA A10G, 0 %, 0 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:02.636, 0, NVIDIA A10G, 22 %, 7 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:02.636, 1, NVIDIA A10G, 0 %, 0 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:02.636, 2, NVIDIA A10G, 0 %, 0 %, 1529 MiB, 23028 MiB
2026/02/25 17:40:02.636, 3, NVIDIA A10G, 20 %, 7 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:03.636, 0, NVIDIA A10G, 14 %, 5 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:03.636, 1, NVIDIA A10G, 20 %, 7 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:03.636, 2, NVIDIA A10G, 0 %, 0 %, 1529 MiB, 23028 MiB
2026/02/25 17:40:03.637, 3, NVIDIA A10G, 21 %, 8 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:04.637, 0, NVIDIA A10G, 19 %, 6 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:04.637, 1, NVIDIA A10G, 19 %, 6 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:04.637, 2, NVIDIA A10G, 9 %, 3 %, 1531 MiB, 23028 MiB
2026/02/25 17:40:04.637, 3, NVIDIA A10G, 16 %, 5 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:05.638, 0, NVIDIA A10G, 20 %, 7 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:05.638, 1, NVIDIA A10G, 18 %, 6 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:05.638, 2, NVIDIA A10G, 20 %, 7 %, 1531 MiB, 23028 MiB
2026/02/25 17:40:05.638, 3, NVIDIA A10G, 19 %, 7 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:06.638, 0, NVIDIA A10G, 16 %, 6 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:06.639, 1, NVIDIA A10G, 19 %, 6 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:06.639, 2, NVIDIA A10G, 19 %, 7 %, 1531 MiB, 23028 MiB
2026/02/25 17:40:06.639, 3, NVIDIA A10G, 19 %, 7 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:07.639, 0, NVIDIA A10G, 11 %, 3 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:07.639, 1, NVIDIA A10G, 18 %, 6 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:07.639, 2, NVIDIA A10G, 17 %, 5 %, 1531 MiB, 23028 MiB
2026/02/25 17:40:07.639, 3, NVIDIA A10G, 21 %, 8 %, 1559 MiB, 23028 MiB
2026/02/25 17:40:08.639, 0, NVIDIA A10G, 0 %, 0 %, 1247 MiB, 23028 MiB
2026/02/25 17:40:08.639, 1, NVIDIA A10G, 20 %, 6 %, 1455 MiB, 23028 MiB
2026/02/25 17:40:08.639, 2, NVIDIA A10G, 22 %, 8 %, 1531 MiB, 23028 MiB
