timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/02/24 20:17:32.029, 0, NVIDIA A10G, 0 %, 0 %, 2043 MiB, 23028 MiB
2026/02/24 20:17:32.029, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:32.029, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:32.029, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:33.029, 0, NVIDIA A10G, 22 %, 7 %, 2043 MiB, 23028 MiB
2026/02/24 20:17:33.030, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:33.030, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:33.030, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:34.030, 0, NVIDIA A10G, 23 %, 8 %, 2043 MiB, 23028 MiB
2026/02/24 20:17:34.030, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:34.030, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:34.030, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:35.030, 0, NVIDIA A10G, 22 %, 7 %, 2043 MiB, 23028 MiB
2026/02/24 20:17:35.030, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:35.030, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:35.030, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:36.030, 0, NVIDIA A10G, 24 %, 8 %, 2043 MiB, 23028 MiB
2026/02/24 20:17:36.030, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:36.031, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:36.031, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:37.031, 0, NVIDIA A10G, 22 %, 8 %, 2043 MiB, 23028 MiB
2026/02/24 20:17:37.031, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:37.031, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:37.031, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/24 20:17:38.031, 0, NVIDIA A10G, 23 %, 8 %, 2043 MiB, 23028 MiB
2026/02/24 20:17:38.031, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
