timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/02/25 17:23:10.705, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:10.705, 2, NVIDIA A10G, 17 %, 6 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:10.705, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:11.705, 0, NVIDIA A10G, 22 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:11.706, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:11.706, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:11.706, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:12.706, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:12.706, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:12.706, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:12.706, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:13.706, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:13.706, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:13.706, 2, NVIDIA A10G, 18 %, 6 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:13.706, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:14.706, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:14.707, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:14.707, 2, NVIDIA A10G, 23 %, 8 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:14.707, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:15.707, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:15.707, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:15.707, 2, NVIDIA A10G, 20 %, 6 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:15.707, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:16.707, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:16.707, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:16.707, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:16.707, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:17.708, 0, NVIDIA A10G, 21 %, 13 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:17.708, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:17.708, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:17.708, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:18.708, 0, NVIDIA A10G, 20 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:18.708, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:18.708, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:18.708, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:19.708, 0, NVIDIA A10G, 22 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:19.709, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:19.709, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:19.709, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:20.709, 0, NVIDIA A10G, 22 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:20.709, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:20.709, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:20.709, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:21.709, 0, NVIDIA A10G, 21 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:21.709, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:21.709, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:21.709, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:22.710, 0, NVIDIA A10G, 21 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:22.710, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:22.710, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:22.710, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:23.710, 0, NVIDIA A10G, 21 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:23.710, 1, NVIDIA A10G, 20 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:23.710, 2, NVIDIA A10G, 21 %, 7 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:23.710, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:24.710, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:24.710, 1, NVIDIA A10G, 18 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:24.711, 2, NVIDIA A10G, 21 %, 8 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:24.711, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:25.711, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:25.711, 1, NVIDIA A10G, 17 %, 5 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:25.711, 2, NVIDIA A10G, 19 %, 6 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:25.711, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:26.711, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:26.711, 1, NVIDIA A10G, 16 %, 5 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:26.711, 2, NVIDIA A10G, 21 %, 7 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:26.711, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:27.711, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:27.712, 1, NVIDIA A10G, 18 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:27.712, 2, NVIDIA A10G, 21 %, 7 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:27.712, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:28.712, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:28.712, 1, NVIDIA A10G, 20 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:28.712, 2, NVIDIA A10G, 18 %, 6 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:28.712, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:29.712, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:29.714, 1, NVIDIA A10G, 20 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:29.714, 2, NVIDIA A10G, 21 %, 7 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:29.714, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:30.714, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:30.714, 1, NVIDIA A10G, 22 %, 8 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:30.714, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:30.714, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:31.714, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:31.714, 1, NVIDIA A10G, 18 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:31.714, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:31.714, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:32.715, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:32.715, 1, NVIDIA A10G, 23 %, 8 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:32.715, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:32.715, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:33.715, 0, NVIDIA A10G, 20 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:33.715, 1, NVIDIA A10G, 23 %, 8 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:33.715, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:33.715, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:34.716, 0, NVIDIA A10G, 22 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:34.716, 1, NVIDIA A10G, 21 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:34.716, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:34.716, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:35.716, 0, NVIDIA A10G, 21 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:35.716, 1, NVIDIA A10G, 21 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:35.716, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:35.716, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:36.716, 0, NVIDIA A10G, 23 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:36.717, 1, NVIDIA A10G, 18 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:36.717, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:36.717, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:37.717, 0, NVIDIA A10G, 21 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:37.717, 1, NVIDIA A10G, 16 %, 5 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:37.717, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:37.717, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:38.717, 0, NVIDIA A10G, 13 %, 4 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:38.717, 1, NVIDIA A10G, 10 %, 3 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:38.717, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:38.717, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:39.718, 0, NVIDIA A10G, 21 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:39.718, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:39.718, 2, NVIDIA A10G, 22 %, 8 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:39.718, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:40.718, 0, NVIDIA A10G, 22 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:40.718, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:40.718, 2, NVIDIA A10G, 23 %, 8 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:40.718, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:41.718, 0, NVIDIA A10G, 23 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:41.718, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:41.718, 2, NVIDIA A10G, 23 %, 8 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:41.718, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:42.719, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:42.719, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:42.719, 2, NVIDIA A10G, 23 %, 9 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:42.719, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:43.719, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:43.719, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:43.719, 2, NVIDIA A10G, 23 %, 9 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:43.719, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:44.719, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:44.720, 1, NVIDIA A10G, 22 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:44.720, 2, NVIDIA A10G, 22 %, 8 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:44.720, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:45.720, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:45.720, 1, NVIDIA A10G, 20 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:45.720, 2, NVIDIA A10G, 23 %, 8 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:45.720, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:46.720, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:46.720, 1, NVIDIA A10G, 20 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:46.720, 2, NVIDIA A10G, 14 %, 5 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:46.720, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:47.721, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:47.721, 1, NVIDIA A10G, 21 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:47.721, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:47.721, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:48.721, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:48.721, 1, NVIDIA A10G, 22 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:48.721, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:48.721, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:49.721, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:49.721, 1, NVIDIA A10G, 22 %, 8 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:49.722, 2, NVIDIA A10G, 0 %, 0 %, 1725 MiB, 23028 MiB
2026/02/25 17:23:49.722, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:50.722, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:50.722, 1, NVIDIA A10G, 20 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:50.722, 2, NVIDIA A10G, 100 %, 75 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:50.722, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:51.722, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:51.722, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:51.722, 2, NVIDIA A10G, 22 %, 7 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:51.722, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:52.722, 0, NVIDIA A10G, 13 %, 4 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:52.722, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:52.722, 2, NVIDIA A10G, 23 %, 8 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:52.723, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:53.723, 0, NVIDIA A10G, 17 %, 6 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:53.723, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:53.723, 2, NVIDIA A10G, 21 %, 7 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:53.723, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:54.723, 0, NVIDIA A10G, 17 %, 5 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:54.723, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:54.723, 2, NVIDIA A10G, 21 %, 8 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:54.723, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:55.723, 0, NVIDIA A10G, 23 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:55.724, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:55.724, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:55.724, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:56.724, 0, NVIDIA A10G, 23 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:56.724, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:56.724, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:56.724, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:57.724, 0, NVIDIA A10G, 24 %, 9 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:57.724, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:57.724, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:57.725, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:58.725, 0, NVIDIA A10G, 17 %, 6 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:58.725, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:58.725, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:58.725, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:23:59.725, 0, NVIDIA A10G, 17 %, 6 %, 2161 MiB, 23028 MiB
2026/02/25 17:23:59.725, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:23:59.725, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:23:59.725, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:00.725, 0, NVIDIA A10G, 20 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:00.726, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:00.726, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:00.726, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:01.726, 0, NVIDIA A10G, 22 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:01.726, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:01.726, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:01.726, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:02.726, 0, NVIDIA A10G, 13 %, 4 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:02.726, 1, NVIDIA A10G, 18 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:02.726, 2, NVIDIA A10G, 85 %, 56 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:02.726, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:03.727, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:03.727, 1, NVIDIA A10G, 22 %, 8 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:03.727, 2, NVIDIA A10G, 22 %, 8 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:03.727, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:04.727, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:04.727, 1, NVIDIA A10G, 19 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:04.727, 2, NVIDIA A10G, 21 %, 7 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:04.727, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:05.727, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:05.727, 1, NVIDIA A10G, 20 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:05.727, 2, NVIDIA A10G, 21 %, 7 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:05.727, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:06.728, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:06.728, 1, NVIDIA A10G, 21 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:06.728, 2, NVIDIA A10G, 20 %, 7 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:06.728, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:07.728, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:07.728, 1, NVIDIA A10G, 21 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:07.728, 2, NVIDIA A10G, 22 %, 8 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:07.728, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:08.728, 0, NVIDIA A10G, 20 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:08.728, 1, NVIDIA A10G, 21 %, 7 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:08.728, 2, NVIDIA A10G, 22 %, 8 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:08.728, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:09.729, 0, NVIDIA A10G, 21 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:09.729, 1, NVIDIA A10G, 18 %, 6 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:09.729, 2, NVIDIA A10G, 19 %, 7 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:09.729, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:10.729, 0, NVIDIA A10G, 20 %, 7 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:10.729, 1, NVIDIA A10G, 16 %, 5 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:10.729, 2, NVIDIA A10G, 22 %, 8 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:10.729, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:11.729, 0, NVIDIA A10G, 22 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:11.730, 1, NVIDIA A10G, 15 %, 4 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:11.730, 2, NVIDIA A10G, 20 %, 7 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:11.730, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:12.730, 0, NVIDIA A10G, 23 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:12.730, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:12.730, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:12.730, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:13.730, 0, NVIDIA A10G, 23 %, 8 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:13.730, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:13.731, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:13.731, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 17:24:14.731, 0, NVIDIA A10G, 0 %, 0 %, 2161 MiB, 23028 MiB
2026/02/25 17:24:14.731, 1, NVIDIA A10G, 0 %, 0 %, 2003 MiB, 23028 MiB
2026/02/25 17:24:14.731, 2, NVIDIA A10G, 0 %, 0 %, 1729 MiB, 23028 MiB
2026/02/25 17:24:14.731, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
