timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/02/25 15:52:01.647, 0, NVIDIA A10G, 2 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:01.650, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:01.653, 2, NVIDIA A10G, 2 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:01.656, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:02.659, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:02.659, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:02.659, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:02.659, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:03.659, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:03.659, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:03.659, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:03.659, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:04.660, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:04.660, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:04.660, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:04.660, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:05.660, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:05.660, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:05.660, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:05.660, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:06.660, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:06.660, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:06.660, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:06.660, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:07.660, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:07.661, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:07.661, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:07.661, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:08.661, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:08.661, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:08.661, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:08.661, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:09.661, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:09.661, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:09.661, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:09.661, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:10.661, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:10.662, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:10.662, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:10.662, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:11.662, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
2026/02/25 15:52:11.662, 1, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:11.662, 2, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:11.662, 3, NVIDIA A10G, 0 %, 0 %, 0 MiB, 23028 MiB
2026/02/25 15:52:12.662, 0, NVIDIA A10G, 0 %, 0 %, 3 MiB, 23028 MiB
